order_item_id,order_date,delivery_date,item_id,item_size,item_color,brand_id,item_price,user_id,user_title,user_dob,user_state,user_reg_date
92784,9/4/2016,9/6/2016,568,xxl,denim,25,59.9,22202,Mrs,5/3/1949,1010,5/23/2016
92786,9/4/2016,9/7/2016,1897,m,ocher,31,79.9,46920,Mr,10/20/1964,1010,9/5/2016
92804,9/4/2016,9/6/2016,296,8,blue,19,59.9,12186,Mrs,9/25/1969,1010,2/17/2015
92806,9/4/2016,9/6/2016,774,42,black,70,139.9,12186,Mrs,9/25/1969,1010,2/17/2015
92810,9/4/2016,9/6/2016,1556,l,aubergine,28,79.9,46922,Mrs,1/9/1970,1001,9/2/2016
92814,9/4/2016,9/25/2016,1412,38,black,54,119.9,18510,Mrs,7/31/1970,1002,3/29/2016
92816,9/4/2016,9/6/2016,17,46,blue,11,39.9,46923,Mrs,2/21/1944,1015,9/5/2016
92821,9/4/2016,9/6/2016,1986,xl,green,29,79.9,46924,Family,12/25/1975,1007,9/5/2016
92823,9/4/2016,9/5/2016,104,40,black,1,99.9,3412,Mrs,6/27/1954,1011,2/17/2015
92840,9/4/2016,9/6/2016,1437,l,black,11,69.9,972,Mrs,9/22/1974,1002,2/17/2015
92843,9/4/2016,9/5/2016,100,39,red,43,69.9,46926,Mrs,12/27/1956,1010,10/11/2015
92861,9/4/2016,9/5/2016,1557,s,ocher,31,89.9,21113,Mrs,6/9/1971,1013,11/2/2015
92867,9/4/2016,10/12/2016,1488,44,grey,6,69.9,46931,Mrs,4/28/1953,1002,2/17/2015
92869,9/4/2016,9/6/2016,168,38,red,1,59.9,46932,Mrs,NA,1008,9/5/2016
92874,9/4/2016,11/26/2016,1653,m,anthracite,42,159.9,46933,Mrs,7/23/1969,1002,10/1/2015
92878,9/4/2016,9/5/2016,1699,40,brown,45,154,23360,Mrs,4/10/1961,1015,5/27/2016
92879,9/4/2016,9/5/2016,185,46,brown,11,44.9,23360,Mrs,4/10/1961,1015,5/27/2016
92891,9/4/2016,12/10/2016,1500,xxl,green,11,69.9,23014,Mrs,8/13/1966,1010,9/24/2015
92896,9/4/2016,10/15/2016,1532,l,petrol,37,26.9,46937,Mrs,2/20/1957,1008,2/17/2015
92899,9/4/2016,9/5/2016,1532,xl,green,37,26.9,1913,Mrs,6/12/1960,1008,2/17/2015
92906,9/4/2016,9/6/2016,1564,37,black,17,159.9,46938,Mrs,2/18/1964,1006,9/5/2016
92907,9/4/2016,9/6/2016,1564,38,black,17,159.9,46938,Mrs,2/18/1964,1006,9/5/2016
92915,9/4/2016,9/6/2016,173,xl,brown,20,24.9,45943,Mrs,3/12/1954,1001,9/5/2016
92916,9/4/2016,9/6/2016,204,l,orange,5,39.9,45943,Mrs,3/12/1954,1001,9/5/2016
92929,9/4/2016,9/5/2016,1490,40,purple,38,159.9,2327,Mrs,3/9/1966,1002,2/17/2015
92932,9/4/2016,9/6/2016,1867,l,black,41,59.9,45637,Mrs,9/25/1960,1004,11/10/2015
92933,9/4/2016,9/6/2016,1634,l,black,11,119.9,45637,Mrs,9/25/1960,1004,11/10/2015
92937,9/4/2016,9/5/2016,1932,39,blue,24,89.9,29810,Mrs,12/23/1966,1004,10/7/2015
92940,9/4/2016,9/28/2016,1737,36,green,94,119.9,46943,Mrs,11/16/1964,1011,2/17/2015
92944,9/4/2016,9/5/2016,1469,xxl,green,3,59.9,27835,Mrs,8/5/1965,1012,2/21/2016
92948,9/4/2016,9/5/2016,1471,44,blue,113,69.9,25464,Mrs,9/12/1966,1004,6/2/2016
92963,9/4/2016,9/6/2016,1700,38,khaki,30,189.95,46947,Mrs,11/17/1977,1011,2/27/2016
92966,9/4/2016,9/6/2016,1624,s,red,11,79.9,46947,Mrs,11/17/1977,1011,2/27/2016
92973,9/4/2016,9/5/2016,195,l,curry,46,13.9,31283,Mrs,6/6/1947,1010,2/17/2015
92978,9/4/2016,9/6/2016,1860,38+,black,1,149.9,3507,Mrs,5/31/1964,1015,4/7/2016
92979,9/4/2016,9/6/2016,1860,39,black,1,149.9,3507,Mrs,5/31/1964,1015,4/7/2016
92983,9/4/2016,9/6/2016,1824,41,brown,50,99.95,11929,Mrs,6/2/1962,1001,4/23/2016
92987,9/4/2016,9/6/2016,1518,m,aubergine,37,39.9,11929,Mrs,6/2/1962,1001,4/23/2016
92988,9/4/2016,9/6/2016,1594,38,brown,17,179.9,11929,Mrs,6/2/1962,1001,4/23/2016
92995,9/4/2016,9/6/2016,1864,38,brown,45,144,11929,Mrs,6/2/1962,1001,4/23/2016
92997,9/4/2016,9/6/2016,2092,8,brown,64,100,11929,Mrs,6/2/1962,1001,4/23/2016
93003,9/4/2016,9/6/2016,1687,l,petrol,3,39.9,46953,Mrs,NA,1010,1/19/2016
93011,9/4/2016,9/7/2016,1742,40,red,38,159.9,46956,Mrs,NA,1001,9/5/2016
93029,9/4/2016,9/6/2016,4,8+,black,4,89.9,25592,Mrs,9/4/1971,1001,6/3/2016
93047,9/4/2016,9/7/2016,1009,39,bordeaux,51,39.9,30907,Mrs,3/30/1966,1008,2/17/2015
93059,9/4/2016,9/6/2016,1640,xl,anthracite,97,69.9,6928,Mrs,6/4/1958,1001,9/27/2015
93070,9/4/2016,9/7/2016,1692,37,grey,50,89.9,46972,Mrs,8/23/1954,1002,9/5/2016
93077,9/4/2016,9/6/2016,1415,xxl,white,3,21.9,40264,Mrs,11/21/1900,1002,6/4/2015
93106,9/4/2016,9/6/2016,154,xl,red,33,17.9,46973,Mrs,5/10/1952,1001,9/26/2015
93109,9/5/2016,9/6/2016,1760,m,black,113,49.9,10866,Mrs,4/2/1948,1010,2/17/2015
93120,9/5/2016,10/22/2016,1547,xxl,red,37,39.9,41270,Mrs,4/29/1959,1012,11/5/2015
93139,9/4/2016,9/6/2016,1629,unsized,anthracite,42,29.9,46979,Mrs,4/26/1961,1002,9/5/2016
93147,9/4/2016,9/7/2016,1477,41,grey,43,89.9,7308,Mrs,10/1/1968,1002,4/25/2015
93148,9/4/2016,9/7/2016,1551,41,grey,17,129.9,7308,Mrs,10/1/1968,1002,4/25/2015
93152,9/4/2016,9/7/2016,1412,41,blue,54,119.9,46980,Mrs,3/30/1978,1002,9/5/2016
93162,9/4/2016,9/7/2016,74,41,black,24,49.9,16242,Mrs,4/19/1966,1001,5/3/2016
93175,9/4/2016,9/7/2016,1771,6+,grey,57,120,43434,Mrs,3/6/1974,1008,2/17/2015
93200,9/4/2016,9/6/2016,1847,48,black,74,119.9,11710,Mrs,2/17/1965,1001,4/22/2016
93202,9/4/2016,9/6/2016,1470,xxl,black,3,39.9,11710,Mrs,2/17/1965,1001,4/22/2016
93208,9/4/2016,9/10/2016,1412,41,purple,54,119.9,46986,Mrs,6/15/1983,1010,9/5/2016
93229,9/5/2016,NA,1937,13,anthracite,21,109.95,16263,Mrs,3/21/1956,1014,9/1/2016
93230,9/5/2016,NA,1546,m,grey,3,29.9,16263,Mrs,3/21/1956,1014,9/1/2016
93236,9/5/2016,9/6/2016,1634,xxl,black,11,119.9,15204,Mr,9/10/1967,1001,2/17/2015
93241,9/5/2016,9/6/2016,1532,xxl,ash,37,29.9,15204,Mr,9/10/1967,1001,2/17/2015
93243,9/5/2016,9/6/2016,1504,xxl,berry,11,99.9,15204,Mr,9/10/1967,1001,2/17/2015
93246,9/4/2016,9/7/2016,5,l,brown,5,39.9,46993,Mr,NA,1001,9/5/2016
93281,9/4/2016,9/6/2016,939,l,black,2,19.9,31397,Mrs,12/2/1968,1010,6/26/2016
93287,9/4/2016,9/6/2016,71,10+,black,21,49.95,7545,Mrs,10/13/1971,1002,9/5/2016
93291,9/4/2016,10/16/2016,1628,xl,black,3,24.9,4085,Mrs,6/24/1959,1002,2/17/2015
93316,9/4/2016,9/6/2016,1519,unsized,aubergine,73,49.9,21726,Mrs,3/1/1961,1007,9/14/2015
93325,9/5/2016,9/6/2016,1739,39,blue,17,129.41,2649,Mrs,2/7/1979,1001,6/14/2015
93327,9/5/2016,9/6/2016,576,40,purple,78,69.9,2649,Mrs,2/7/1979,1001,6/14/2015
93365,9/4/2016,9/7/2016,1475,44,grey,7,19.9,47008,Mrs,4/27/1974,1008,9/5/2016
93367,9/4/2016,9/7/2016,1867,xl,black,41,59.9,47008,Mrs,4/27/1974,1008,9/5/2016
93377,9/4/2016,12/7/2016,1547,xxl,dark denim,37,39.9,47009,Mrs,1/30/1964,1008,9/5/2016
93387,9/4/2016,10/16/2016,1532,m,petrol,37,26.9,47010,Mr,NA,1004,9/5/2016
93407,9/5/2016,9/7/2016,1569,xl,red,11,69.9,47014,Mrs,12/6/1962,1003,9/4/2016
93410,9/5/2016,9/7/2016,1488,48,black,6,69.9,47014,Mrs,12/6/1962,1003,9/4/2016
93411,9/5/2016,9/6/2016,1633,xl,black,41,59.9,42330,Mrs,NA,1007,6/9/2015
93416,9/5/2016,9/6/2016,329,xxl,grey,56,39.9,5795,Mrs,8/14/1963,1010,3/13/2016
93431,9/5/2016,9/6/2016,1529,m,aubergine,11,119.9,23119,Mrs,10/31/1974,1010,5/11/2015
93436,9/5/2016,9/6/2016,1401,m,pink,3,26.9,23119,Mrs,10/31/1974,1010,5/11/2015
93439,9/5/2016,9/6/2016,1954,41,grey,1,99.9,23119,Mrs,10/31/1974,1010,5/11/2015
93445,9/5/2016,9/7/2016,1786,46,black,72,119.9,47016,Mrs,2/8/1974,1010,9/6/2016
93452,9/5/2016,9/6/2016,2101,m,black,27,15.95,47017,Mrs,5/1/1962,1007,2/17/2015
93490,9/5/2016,9/6/2016,1471,42,blue,113,69.9,47022,Mrs,10/11/1966,1004,2/17/2015
93498,9/5/2016,9/6/2016,1619,42,brown,94,69.9,8338,Mrs,12/8/1963,1001,2/17/2015
93521,9/5/2016,9/6/2016,1485,l,grey,42,149.9,15195,Mrs,1/7/1966,1001,2/17/2015
93535,9/5/2016,9/6/2016,1682,41,black,8,49.9,35424,Mrs,6/9/1964,1010,5/16/2015
93543,9/5/2016,9/6/2016,660,23,khaki,39,49.95,4633,Mrs,3/13/1961,1014,9/6/2016
93546,9/5/2016,9/7/2016,1648,39,grey,44,165,47028,Mrs,1/29/1967,1001,9/6/2016
93552,9/5/2016,9/6/2016,1638,l,black,46,49.9,1857,Mrs,9/17/1960,1013,2/17/2015
93566,9/5/2016,9/6/2016,1820,unsized,berry,11,49.9,47031,Mrs,8/10/1952,1015,9/6/2016
93573,9/5/2016,9/6/2016,297,42,mocca,12,69.9,46805,Mrs,8/9/1970,1010,9/5/2016
93581,9/5/2016,9/6/2016,1623,xl,mocca,46,39.9,15674,Mrs,12/4/1949,1015,5/3/2016
93584,9/5/2016,9/7/2016,1563,37,black,17,149.9,18258,Mrs,5/13/1945,1002,9/6/2016
93587,9/5/2016,9/6/2016,1491,l,striped,49,79.9,47033,Mrs,4/5/1962,1016,9/6/2016
93631,9/5/2016,10/8/2016,1865,39,blue,1,134.9,2787,Mrs,8/19/1958,1006,2/17/2015
93655,9/5/2016,9/7/2016,138,xl,grey,46,19.9,2161,Mrs,7/4/1978,1010,4/3/2016
93662,9/5/2016,9/6/2016,2086,m,brown,56,31.95,44705,Mrs,7/5/1942,1002,8/21/2016
93664,9/5/2016,9/6/2016,1488,20,mocca,6,69.9,2303,Mrs,12/6/1963,1010,2/17/2015
93669,9/5/2016,9/6/2016,1296,31,black,51,49.9,35630,Mrs,3/9/1973,1001,2/17/2015
93670,9/5/2016,9/6/2016,966,31,turquoise,69,44.9,35630,Mrs,3/9/1973,1001,2/17/2015
93673,9/5/2016,9/6/2016,278,38,blue,50,59.95,35630,Mrs,3/9/1973,1001,2/17/2015
93679,9/5/2016,9/6/2016,1607,xxl,grey,29,59.9,29015,Mrs,12/15/1966,1002,9/6/2016
93683,9/5/2016,9/6/2016,1810,36,dark denim,113,49.9,3519,Mrs,10/10/1958,1008,2/17/2015
93696,9/5/2016,NA,1503,6,bordeaux,19,89.9,17508,Mrs,9/14/1971,1008,2/23/2016
93700,9/5/2016,11/15/2016,1523,37,purple,45,124,37165,Mrs,4/24/1965,1008,11/16/2015
93704,9/5/2016,10/31/2016,1652,39,anthracite,47,39.9,34094,Mrs,4/15/1953,1003,2/17/2015
93705,9/5/2016,9/7/2016,1702,s,turquoise,42,99.9,47056,Mrs,NA,1008,9/6/2016
93714,9/5/2016,9/6/2016,1660,xl,purple,29,89.9,1602,Mrs,10/30/1962,1002,4/2/2016
93725,9/5/2016,10/29/2016,1472,unsized,brown,60,0,47062,Mrs,2/22/1968,1009,2/17/2015
93739,9/5/2016,9/6/2016,111,39,stained,1,149.9,47066,Mrs,2/25/1960,1008,9/6/2016
93740,9/5/2016,9/6/2016,27,6+,magenta,19,49.9,47066,Mrs,2/25/1960,1008,9/6/2016
93745,9/5/2016,9/6/2016,328,xxl,black,37,19.9,783,Mrs,5/21/1963,1007,4/16/2015
93755,9/5/2016,9/7/2016,1954,40,red,1,99.9,47070,Mrs,3/11/1963,1001,3/21/2016
93771,9/5/2016,9/7/2016,1864,39,black,45,144,47071,Mrs,9/2/1969,1010,4/14/2015
93803,9/5/2016,9/7/2016,1469,xl,green,3,59.9,47077,Mrs,1/5/1970,1010,11/17/2015
93806,9/5/2016,9/6/2016,1625,xl,aquamarine,20,99.9,10294,Mrs,11/18/1967,1008,9/26/2015
93809,9/5/2016,9/6/2016,1551,40,black,17,129.9,47078,Mrs,4/26/1972,1013,3/4/2015
93814,9/5/2016,9/7/2016,1737,38,turquoise,94,119.9,35882,Mrs,11/22/1971,1008,2/17/2015
93821,9/5/2016,9/10/2016,1576,38,blue,90,89.9,35882,Mrs,11/22/1971,1008,2/17/2015
93822,9/5/2016,9/13/2016,1613,40,ancient,1,199.9,35882,Mrs,11/22/1971,1008,2/17/2015
93833,9/5/2016,9/7/2016,2073,13,nature,64,70,47081,Mrs,2/12/1967,1002,9/6/2016
93841,9/5/2016,9/6/2016,1544,42,petrol,74,119.9,13519,Mr,9/19/1959,1010,2/17/2015
93842,9/5/2016,9/6/2016,1546,l,petrol,3,29.9,13519,Mr,9/19/1959,1010,2/17/2015
93845,9/5/2016,9/17/2016,1913,xl,anthracite,30,119.95,13519,Mr,9/19/1959,1010,2/17/2015
93847,9/5/2016,9/20/2016,1519,unsized,petrol,73,49.9,13519,Mr,9/19/1959,1010,2/17/2015
93859,9/5/2016,9/10/2016,214,l,grey,49,44.9,47083,Mrs,11/27/1972,1010,9/6/2016
93861,9/5/2016,9/10/2016,155,l,black,5,49.9,47083,Mrs,11/27/1972,1010,9/6/2016
93879,9/5/2016,9/7/2016,546,l,grey,3,59.9,25573,Mrs,4/29/1964,1010,2/17/2015
93910,9/5/2016,9/7/2016,1973,43,blue,1,149.9,43364,Mrs,11/21/1955,1010,9/6/2016
93919,9/5/2016,12/31/1994,1444,48,blue,113,59.9,47091,Mrs,11/21/1900,1012,12/20/2015
93927,9/5/2016,9/6/2016,1473,38,black,7,19.9,1921,Mrs,12/2/1964,1007,9/6/2016
93933,9/5/2016,9/5/2016,1507,unsized,brown,102,24.9,44174,Mrs,9/19/1974,1008,8/23/2016
93940,9/5/2016,NA,1476,m,black,3,29.9,14658,Mrs,2/24/1955,1007,9/5/2015
93945,9/5/2016,9/6/2016,591,40,brown,81,60,47095,Mr,11/21/1949,1007,2/17/2015
93959,9/5/2016,9/6/2016,1813,43,black,104,114.9,16265,Mrs,11/2/1958,1007,2/17/2015
94015,9/5/2016,9/6/2016,1773,unsized,brown,75,29.9,43653,Mrs,3/19/1977,1008,9/23/2015
94032,9/5/2016,NA,22,xxl,pink,14,24.9,47109,Mrs,3/14/1946,1010,9/6/2016
94033,9/5/2016,NA,235,xl,pink,14,39.9,47109,Mrs,3/14/1946,1010,9/6/2016
94034,9/5/2016,9/6/2016,2028,43,brown,38,139.9,31206,Mrs,NA,1015,2/17/2015
94043,9/5/2016,9/6/2016,397,41,blue,53,69.9,45233,Mrs,12/22/1953,1008,8/28/2016
94048,9/5/2016,9/6/2016,185,40,brown,11,44.9,47112,Mrs,9/1/1949,1007,9/6/2016
94051,9/5/2016,9/6/2016,1470,l,basalt,3,39.9,9488,Mrs,3/25/1964,1004,9/6/2016
94053,9/5/2016,9/6/2016,1850,38,grey,1,159.9,16576,Mrs,9/9/1963,1002,5/6/2016
94062,9/5/2016,9/6/2016,1607,xl,red,29,59.9,17924,Mrs,12/15/1967,1010,2/17/2015
94066,9/5/2016,9/6/2016,1700,42,mocca,30,189.95,37476,Mrs,1/19/1971,1007,7/22/2016
94067,9/5/2016,9/7/2016,137,37,blue,38,79.9,47114,Mrs,3/10/1952,1002,9/6/2016
94078,9/5/2016,9/6/2016,1553,42,navy,118,299.9,41391,Mrs,11/3/1985,1010,8/10/2016
94083,9/5/2016,9/7/2016,1401,l,berry,3,26.9,25407,Mrs,3/6/1967,1010,3/12/2016
94086,9/5/2016,9/7/2016,949,s,red,30,49.9,47117,Mrs,9/27/1967,1010,2/17/2015
94088,9/5/2016,9/7/2016,1917,s,anthracite,28,89.9,47117,Mrs,9/27/1967,1010,2/17/2015
94091,9/5/2016,9/7/2016,1792,40,pink,55,189.9,47117,Mrs,9/27/1967,1010,2/17/2015
94095,9/5/2016,9/7/2016,1986,l,green,29,79.9,47117,Mrs,9/27/1967,1010,2/17/2015
94096,9/5/2016,9/7/2016,2061,l,green,49,79.9,47117,Mrs,9/27/1967,1010,2/17/2015
94127,9/5/2016,9/7/2016,897,xl,grey,33,12.9,47126,Mrs,12/3/1964,1008,9/6/2016
94135,9/5/2016,9/6/2016,1517,18,grey,6,69.9,10656,Mrs,10/10/1968,1008,8/19/2015
94145,9/5/2016,9/6/2016,1468,m,coral,3,59.9,42101,Mrs,NA,1004,8/13/2016
94155,9/5/2016,9/6/2016,103,38,orange,17,99.9,19069,Mrs,8/9/1957,1010,5/17/2016
94177,9/5/2016,9/6/2016,1474,l,basalt,3,59.9,11751,Mrs,8/13/1965,1011,12/2/2015
94184,9/5/2016,9/7/2016,1782,40,black,54,199.9,47133,Mrs,5/17/1970,1002,9/1/2015
94193,9/5/2016,9/6/2016,1607,xxl,green,29,59.9,15734,Mrs,8/28/1963,1007,2/17/2015
94208,9/5/2016,9/6/2016,1694,5+,black,12,130,37850,Mrs,11/4/1972,1008,9/4/2015
94217,9/5/2016,9/6/2016,1897,xl,ocher,31,79.9,29880,Mrs,8/23/1951,1002,6/20/2016
94228,9/5/2016,9/7/2016,343,xxl,blue,37,24.9,47147,Mrs,10/14/1973,1015,9/6/2016
94235,9/5/2016,9/6/2016,1622,23,blue,34,59.9,36514,Mrs,4/29/1960,1015,2/17/2015
94241,9/5/2016,9/6/2016,1749,39,mocca,43,99.9,8126,Mrs,10/26/1974,1009,3/11/2016
94242,9/5/2016,9/6/2016,1518,l,black,37,39.9,3916,Mrs,12/30/1964,1005,2/17/2015
94270,9/5/2016,9/28/2016,1586,unsized,anthracite,94,29.9,3740,Mrs,2/24/1963,1010,4/15/2015
94300,9/5/2016,9/6/2016,4,7,grey,4,89.9,4841,Mrs,11/17/1961,1002,6/18/2016
94301,9/5/2016,9/6/2016,4,7+,grey,4,89.9,4841,Mrs,11/17/1961,1002,6/18/2016
94303,9/5/2016,9/7/2016,498,m,pink,11,49.9,47161,Mrs,2/11/1953,1001,9/6/2016
94320,9/5/2016,9/6/2016,1607,xxl,green,29,59.9,8827,Mrs,11/21/1968,1003,9/5/2016
94337,9/5/2016,10/15/2016,2033,42,brown,44,155,47166,Mrs,NA,1014,1/15/2016
94343,9/5/2016,9/6/2016,1488,18,black,6,69.9,47168,Mrs,2/17/1957,1008,2/17/2015
94344,9/5/2016,9/6/2016,1667,36,black,11,79.9,47168,Mrs,2/17/1957,1008,2/17/2015
94363,9/5/2016,9/6/2016,1468,xxl,blue,3,59.9,7372,Mrs,9/29/1962,1010,7/24/2016
94379,9/5/2016,9/7/2016,1596,43,ash,17,169.9,47178,Mrs,7/10/1969,1008,9/6/2016
94398,9/5/2016,9/6/2016,1485,l,pink,42,149.9,1949,Mrs,11/8/1969,1003,3/25/2016
94400,9/5/2016,9/6/2016,1518,xl,olive,37,39.9,1949,Mrs,11/8/1969,1003,3/25/2016
94407,9/5/2016,9/6/2016,1475,38,blue,7,19.9,19129,Mrs,1/17/1964,1008,5/14/2016
94433,9/5/2016,NA,1568,40,red,23,149.9,47186,Mrs,8/25/1965,1010,2/17/2015
94438,9/5/2016,9/6/2016,1445,xl,ocher,29,59.9,13335,Mrs,11/23/1965,1010,10/10/2015
94441,9/6/2016,11/2/2016,1504,xxl,berry,11,99.9,4830,Mrs,NA,1010,4/9/2016
94468,9/5/2016,9/10/2016,1794,38,black,55,179.9,14142,Mrs,4/26/1961,1010,3/15/2016
94485,9/5/2016,9/7/2016,889,46,black,54,89.9,25607,Mrs,7/31/1967,1015,6/3/2016
94492,9/5/2016,9/7/2016,1760,xl,dark denim,113,49.9,47202,Mrs,2/13/1975,1008,11/19/2015
94498,9/5/2016,9/10/2016,1636,40,blue,113,69.9,47203,Mrs,NA,1006,9/6/2016
94499,9/5/2016,9/10/2016,568,xl,denim,25,59.9,47203,Mrs,NA,1006,9/6/2016
94500,9/6/2016,9/7/2016,1641,l,black,46,39.9,39539,Mrs,1/6/1954,1016,8/15/2015
94509,9/5/2016,10/30/2016,1608,l,grey,28,159.9,47205,Mrs,2/13/1971,1008,2/17/2015
94529,9/5/2016,9/10/2016,1640,xl,anthracite,97,69.9,47216,Mrs,NA,1009,9/6/2016
94536,9/5/2016,9/7/2016,1687,xxl,grey,3,39.9,4221,Mrs,10/28/1966,1007,4/8/2016
94542,9/5/2016,9/7/2016,1497,40,mocca,1,129.9,3136,Mrs,NA,1008,3/27/2016
94543,9/5/2016,9/7/2016,1687,m,petrol,3,39.9,3136,Mrs,NA,1008,3/27/2016
94557,9/5/2016,9/7/2016,250,40,black,7,12.9,12609,Mrs,12/9/1960,1008,9/21/2015
94580,9/5/2016,9/10/2016,1476,xl,petrol,3,29.9,47223,Mrs,6/10/1974,1007,2/17/2015
94584,9/5/2016,9/10/2016,1694,8,black,12,130,47223,Mrs,6/10/1974,1007,2/17/2015
94618,9/5/2016,9/10/2016,1512,l,green,46,29.9,47231,Mrs,8/17/1967,1001,9/6/2016
94619,9/5/2016,9/10/2016,1469,m,green,3,59.9,47232,Mrs,4/26/1972,1010,9/6/2016
94640,9/5/2016,NA,1498,38,green,6,59.9,47234,Mrs,7/3/1978,1003,9/6/2016
94641,9/5/2016,NA,2037,38,olive,6,69.9,47234,Mrs,7/3/1978,1003,9/6/2016
94658,9/5/2016,9/10/2016,881,39,beige,38,12.9,47238,Mrs,10/10/1977,1003,9/6/2016
94661,9/5/2016,NA,1599,l,ocher,75,279.9,47239,Mrs,5/6/1968,1002,2/17/2015
94662,9/5/2016,NA,401,l,brown,28,79.9,47239,Mrs,5/6/1968,1002,2/17/2015
94669,9/5/2016,9/7/2016,489,35,black,51,34.9,2222,Mrs,4/7/1964,1008,2/17/2015
94672,9/5/2016,9/10/2016,1806,unsized,berry,110,16.9,47242,Mrs,10/24/1963,1008,9/6/2016
94676,9/5/2016,9/10/2016,1507,unsized,berry,102,24.9,47242,Mrs,10/24/1963,1008,9/6/2016
94697,9/5/2016,NA,1488,20,black,6,69.9,37360,Mrs,4/21/1971,1015,2/17/2015
94700,9/5/2016,NA,1312,unsized,red,60,49.9,1034,Mrs,10/24/1957,1010,4/1/2016
94711,9/5/2016,NA,1373,35,red,69,39.9,30705,Mrs,3/23/1978,1008,8/14/2015
94739,9/5/2016,10/8/2016,1558,40,grey,1,169.9,47249,Mrs,8/5/1969,1001,2/17/2015
94751,9/6/2016,9/7/2016,93,xl,brown,20,24.9,11069,Mrs,12/5/1962,1007,1/30/2016
94755,9/6/2016,9/7/2016,1630,xxl,yellow,37,49.9,8533,Mrs,6/26/1980,1001,12/14/2015
94777,9/6/2016,9/10/2016,1618,xl,grey,75,179.9,47256,Mrs,10/4/1966,1001,9/7/2016
94779,9/6/2016,9/12/2016,1837,6+,black,4,170,23935,Mrs,7/5/1968,1007,2/17/2015
94788,9/6/2016,9/10/2016,1601,l,ocher,75,199.9,47239,Mrs,5/6/1968,1002,2/17/2015
94791,9/6/2016,9/10/2016,370,l,ocher,31,49.9,47239,Mrs,5/6/1968,1002,2/17/2015
94801,9/6/2016,9/7/2016,574,46,brown,11,34.9,3896,Mrs,1/9/1968,1007,7/1/2016
94818,9/6/2016,9/10/2016,154,xxl,grey,33,17.9,46311,Mrs,2/9/1969,1012,9/2/2016
94824,9/6/2016,9/7/2016,1505,unsized,petrol,102,49.9,28878,Mrs,5/29/1951,1010,2/26/2016
94832,9/6/2016,10/30/2016,1498,42,green,6,59.9,23320,Mrs,6/26/1967,1010,1/15/2016
94834,9/6/2016,9/7/2016,1582,40,brown,38,189.9,19800,Mrs,2/11/1968,1011,2/17/2015
94860,9/6/2016,NA,449,xl,blue,3,12.9,35032,Mrs,10/29/1974,1015,5/6/2015
94862,9/6/2016,9/17/2016,1552,xxl,grey,49,199.9,27182,Mrs,8/4/1961,1015,2/17/2015
94880,9/6/2016,9/7/2016,1850,40,blue,1,159.9,18181,Mrs,4/8/1965,1010,5/11/2016
94904,9/6/2016,9/10/2016,1569,m,grey,11,69.9,45872,Mrs,3/20/1970,1006,2/17/2015
94907,9/6/2016,9/10/2016,1958,m,black,11,69.9,45872,Mrs,3/20/1970,1006,2/17/2015
94941,9/6/2016,9/7/2016,1470,xl,green,3,39.9,9190,Mrs,8/9/1958,1010,9/17/2015
94942,9/6/2016,9/7/2016,2122,unsized,olive,60,59.9,24107,Mrs,7/6/1967,1008,2/17/2015
94944,9/6/2016,9/10/2016,370,l,ocher,31,49.9,14293,Mrs,1/31/1965,1010,2/17/2015
94967,9/6/2016,9/10/2016,258,xxl,red,3,29.9,42107,Mrs,7/21/1969,1002,2/17/2015
94968,9/6/2016,9/10/2016,1571,l,dark navy,35,249.95,42107,Mrs,7/21/1969,1002,2/17/2015
94969,9/6/2016,11/13/2016,2028,45,olive,38,139.9,43625,Mrs,3/23/1972,1006,9/21/2015
94974,9/6/2016,9/10/2016,1470,l,red,3,39.9,47294,Mrs,2/5/1960,1010,10/30/2015
94984,9/6/2016,9/7/2016,1470,xl,black,3,39.9,34910,Mrs,12/30/1965,1002,2/17/2015
95025,9/6/2016,9/10/2016,1630,l,yellow,37,49.9,2153,Mrs,7/1/1969,1001,2/29/2016
95033,9/6/2016,9/10/2016,1764,39,black,45,184,47303,Mrs,11/29/1971,1001,10/10/2015
95036,9/6/2016,10/22/2016,1593,38,black,17,219.9,47303,Mrs,11/29/1971,1001,10/10/2015
95044,9/6/2016,9/7/2016,246,39,brown,40,89.9,2629,Mrs,NA,1007,4/5/2016
95085,9/6/2016,9/7/2016,1532,m,black,37,26.9,10576,Mrs,10/29/1963,1001,2/25/2015
95088,9/6/2016,9/10/2016,613,41,blue,45,44.9,16505,Mrs,1/22/1974,1013,2/17/2015
95095,9/6/2016,9/10/2016,1556,l,grey,28,79.9,16505,Mrs,1/22/1974,1013,2/17/2015
95108,9/6/2016,9/10/2016,1416,38,blue,47,89.9,46834,Mrs,1/28/1963,1010,2/17/2015
95114,9/6/2016,11/15/2016,1677,l,petrol,3,49.9,46834,Mrs,1/28/1963,1010,2/17/2015
95118,9/6/2016,11/15/2016,1517,46,black,6,69.9,1183,Mrs,1/4/1959,1012,2/17/2015
95139,9/6/2016,9/7/2016,1884,xl,dark denim,113,59.9,38780,Mrs,5/8/1968,1010,3/14/2016
95149,9/6/2016,9/10/2016,1667,46,black,11,79.9,47323,Mrs,8/2/1966,1003,9/7/2016
95162,9/6/2016,9/7/2016,273,xl,white,20,69.9,15374,Mrs,6/21/1962,1001,8/26/2016
95164,9/6/2016,9/10/2016,508,39,black,15,37.95,47324,Mrs,4/6/1965,1001,9/7/2016
